web-scraper-order,web-scraper-start-url,products,products-href,Headline Price,Standard Price,Saving Text,Product Name,Delivery Availability,Collection Availability,Specs,
1672851183-1262,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Manufacturer's guarantee

2 years",
1672851183-1263,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Type

Handheld vacuum cleaner",
1672851183-1264,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Capacity

0.7 litres",
1672851183-1265,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Pet model

Yes",
1672851183-1266,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Power regulator

Yes",
1672851183-1267,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Filter type

Washable filter",
1672851183-1268,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Appropriate power

35 aW",
1672851183-1269,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Floor types

- Carpets
- Hard floors",
1672851183-1270,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Power

18 V",
1672851183-1271,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Battery type

Lithium-ion",
1672851183-1272,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Run time

Up to 21 minutes",
1672851183-1273,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Charge time

5 hours",
1672851183-1274,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Docking / charging station

Yes, wall mountable",
1672851183-1275,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/black-decker-dustbuster-bhhv520bfpgb-handheld-vacuum-cleaner-purple-and-grey-10211488.html,£94.99,Was £109.00 (from 30/11/22 to 20/12/22),Save £14.01,BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,,,"Number of batteries

1",
1672851187-1276,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Power cord length

7 m",
1672851187-1277,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Dimensions

210 x 294 x 114 mm (H x W x D)",
1672851187-1278,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Colour

Gunmetal grey & purple",
1672851187-1279,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Weight

1.5 kg",
1672851187-1280,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Box contents

- Russell Hobbs RHCHS1001 Handheld Vacuum Cleaner
- Crevice tool x 1
- Telescopic tubes x 2",
1672851187-1281,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Manufacturer's guarantee

2 years",
1672851187-1282,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Type

Handheld vacuum cleaner",
1672851187-1283,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Power

600 W",
1672851187-1284,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Capacity

0.5 litres",
1672851187-1285,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Filter type

Washable filter",
1672851187-1286,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Appropriate power

450 aW",
1672851187-1287,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Height-adjusting floorhead

Yes",
1672851187-1288,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Floor types

- Carpet
- Hard floor
- Laminate
- Tile",
1672851187-1289,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Easy steer technology

Yes",
1672851187-1290,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Telescopic tube

Yes",
1672851187-1291,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Operating radius

7 m",
1672851187-1292,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Integrated handle controls

Yes",
1672851187-1293,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,https://www.currys.co.uk/products/russell-hobbs-rhchs1001-handheld-vacuum-cleaner-gunmetal-grey-and-purple-10154124.html,£42.99,,,RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,,,"Quick release wand

Yes",
1672851192-1294,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Dimensions

68 x 69 x 428 mm (H x W x D)",
1672851192-1295,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Colour

Red",
1672851192-1296,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Weight

0.65 kg",
1672851192-1297,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Box contents

- Beldray Revo BEL0944RD Handheld Vacuum Cleaner
- Crevice tool
- Brush tool
- Upholstery tool
- Charging stand",
1672851192-1298,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Manufacturer's guarantee

1 year",
1672851192-1299,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Type

Handheld vacuum cleaner",
1672851192-1300,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Capacity

0.1 litres",
1672851192-1301,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Suitable for allergy sufferers

Yes",
1672851192-1302,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Filter type

HEPA",
1672851192-1303,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Floor types

- Upholstery
- Hard surfaces
- Furniture
- Cars",
1672851192-1304,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Power

11.1 V",
1672851192-1305,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Power boost mode

Yes",
1672851192-1306,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Battery type

2200 mAh Lithium Ion",
1672851192-1307,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Run time

30 minutes",
1672851192-1308,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Charge time

5 hours",
1672851192-1309,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,https://www.currys.co.uk/products/beldray-revo-bel0944rd-handheld-vacuum-cleaner-grey-and-red-10231932.html,£48.99,,,BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,,,"Docking / charging station

Yes",
1672851196-1310,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Dimensions

235 x 250 x 125 mm (H x W x D)",
1672851196-1311,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Colour

Black & rose gold",
1672851196-1312,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Weight

2.5 kg",
1672851196-1313,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Box contents

- Beldray Airgility Max BEL0813NRG Cordless Vacuum Cleaner
- Crevice tool
- Turbo brush
- 2in1 brush
- Extension hose",
1672851196-1314,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Manufacturer's guarantee

1 year",
1672851196-1315,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Manufacturer's guarantee

1 year",
1672851196-1316,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Type

Cordless vacuum cleaner",
1672851196-1317,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Capacity

1.2 litres",
1672851196-1318,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Detachable handheld unit

Yes",
1672851196-1319,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Suitable for allergy sufferers

Yes",
1672851196-1320,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Filter type

HEPA filter",
1672851196-1321,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Floor types

- Carpet
- Hard floors
- Upholstery
- Curtains",
